address,name,body_size,prior_level,verdict,verdict_tag,port_location,evidence,source,audit_date
00450d08,__shr_12,44,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT 96-bit right-shift helper (long double internal); port links MinGW CRT; no port equivalent",AGENT,2026-05-24
00450d35,__mtold12,198,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT decimal-digits-to-80bit-long-double helper; calls __shl_12/__add_12; port links MinGW CRT; no port equivalent",AGENT,2026-05-24
00450dfc,__strgtold12,1184,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT string-to-long-double parser (used by strtod/scanf); calls __mtold12/__multtenpow12; port links MinGW CRT",AGENT,2026-05-24
004512cd,$I10_OUTPUT,658,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT printf %g/%e long-double formatter; emits 1#INF/1#QNAN/1#IND/1#SNAN strings; port links MinGW CRT",AGENT,2026-05-24
00452300,DecodeAudioChunk,926,3,INTENTIONAL,FMV_STUB,td5_fmv.c:978,"orig EA TGQ audio chunk decoder (mmioRead + DecodeEAIMA_Mono/Stereo + DecodeEAADPCM dispatch); port collapses entire codec to FMV stub per ARCH-DIVERGENCE manifest",AGENT,2026-05-24
004526a0,ParseExtendedAudioHeader,257,3,INTENTIONAL,FMV_STUB,td5_fmv.c:979,"orig tagged-param audio header parser (mmioRead + ReadTaggedParam dispatch on 0x81-0x84); port collapses entire EA TGQ codec to FMV stub",AGENT,2026-05-24
004527c0,ReadTaggedParam,104,3,INTENTIONAL,FMV_STUB,td5_fmv.c:980,"orig tagged-param big-endian decoder (1/2/3-byte signed extend); part of EA TGQ codec collapsed into FMV stub per manifest",AGENT,2026-05-24
00452830,CloseMultimediaStream,89,3,INTENTIONAL,FMV_STUB,td5_fmv.c:981,"orig FMV stream teardown (ReleaseStreamResources + ReleaseDirectSoundDevice + ReleaseVideoResources + free); port FMV stub has no equivalent",AGENT,2026-05-24
00452890,ReleaseStreamResources,123,3,INTENTIONAL,FMV_STUB,td5_fmv.c:982,"orig stream resource cleanup (mmioClose + free of buffers 7/8 + zero ring slots); port FMV stub has no equivalent",AGENT,2026-05-24
00452f20,PresentDecodedFrame,1105,3,NOT_PORTED,FMV_STUB,td5_fmv.c:989,"orig EA TGQ frame presenter (DDraw blit via vtable calls 0x14/0x60/0x6c at +0x1c surface ptr); port FMV is silent stub, only doc comment",AGENT,2026-05-24
00453380,CreateVideoOutputSurface,230,3,NOT_PORTED,FMV_STUB,td5_fmv.c:990,"orig creates DDraw output surface via vtable +0x84 (CreateSurface) with caps 0x200 or 0x84000; port FMV stub has no surface creation",AGENT,2026-05-24
00453470,ResetIDCTState,32,3,NOT_PORTED,FMV_STUB,td5_fmv.c:991,"orig zeros TGQ IDCT state at +0x500/0x504/0x508/0x600/0x604; port FMV stub has no decoder state",AGENT,2026-05-24
004534a0,SwapDoubleBuffer,52,3,NOT_PORTED,FMV_STUB,td5_fmv.c:992,"orig swaps +0x1c/+0x20 surface ptrs (gated on flag 0x800 also swaps +0x4c/+0x50); port FMV stub has no double-buffer",AGENT,2026-05-24
004534e0,BuildColorConversionLUTs,58,3,NOT_PORTED,FMV_STUB,td5_fmv.c:993,"orig dispatches BuildYCbCrToRGB16LUT (bpp 15/16) or BuildYCbCrColorTables; port FMV stub has no YCbCr LUTs",AGENT,2026-05-24
00450a00,_mbtowc_nolock,200,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT _mbtowc_nolock @ 0x00450a00 calls MultiByteToWideChar; port links MinGW CRT - no source-port equivalent in td5mod",AGENT,2026-05-24
00450ac9,_isspace,39,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT _isspace @ 0x00450ac9 uses _pctype/__isctype; port links MinGW CRT - no source-port equivalent",AGENT,2026-05-24
00450b00,__allshl,30,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT __allshl @ 0x00450b00 (64-bit shift-left helper); port links MinGW CRT which provides its own __ashldi3/_allshl",AGENT,2026-05-24
00450b1f,_ungetc_nolock,109,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT _ungetc_nolock @ 0x00450b1f operates on MSVC FILE struct (_flag/_base/_ptr/_cnt); port links MinGW CRT with different FILE layout",AGENT,2026-05-24
00450b8d,__retval_zero,2,0,NOT_PORTED,MINGW_CRT,,"MSVC CRT __retval_zero @ 0x00450b8d trivial stub returning 0 (xor eax,eax; ret); no port equivalent needed",AGENT,2026-05-24
00452e10,ReturnZero,2,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1,"orig bytes 33 C0 C3 = XOR EAX,EAX/RET (EA TGQ stub returning 0); entire EA TGQ codec stack replaced by Windows Media Foundation IMFSourceReader pipeline in port",AGENT,2026-05-24
00452e20,OpenAndStartMediaPlayback,62,4,NOT_PORTED,FMV_STUB,td5_fmv.c:36,"EA TGQ source-open + initial frame pump; port replaces with td5_fmv_play / fmv_play_with_source_reader via Windows Media Foundation",AGENT,2026-05-24
00452e60,SetStreamVolume,20,4,NOT_PORTED,FMV_STUB,td5_fmv.c:39,"EA TGQ volume setter writing param_1[0x1e] + BuildColorConversionLUTs LUT rebuild; port routes volume through IMFSourceReader audio attribute",AGENT,2026-05-24
00452e80,IsStreamPlaying,61,4,NOT_PORTED,FMV_STUB,td5_fmv.c:45,"EA TGQ playback-control struct status query (DAT_004BCB90 0x1ED-dword); port queries IMFSourceReader stream-state via Media Foundation",AGENT,2026-05-24
00452ec0,StopStreamPlayback,90,4,NOT_PORTED,FMV_STUB,td5_fmv.c:49,"EA TGQ stop sequence (drain samples + free playback-control struct); port drives IMFSourceReader release via td5_fmv shutdown",AGENT,2026-05-24
00452910,LaunchStreamPlaybackThread,118,3,INTENTIONAL,FMV_STUB,td5_fmv.c:983,"orig EA TGQ stream-thread launcher (_beginthread + InterlockedExchange handshake); folded into FMV stub per ARCH-DIVERGENCE: FMV manifest line 983",AGENT,2026-05-24
00452990,StreamThreadEntryPoint,58,3,INTENTIONAL,FMV_STUB,td5_fmv.c:984,"orig FMV thread entry (RunStreamingPlaybackLoop + CloseMultimediaStream + __endthread); folded into FMV stub per ARCH-DIVERGENCE: FMV manifest line 984",AGENT,2026-05-24
004529d0,RunStreamingPlaybackLoop,738,3,INTENTIONAL,FMV_STUB,td5_fmv.c:985,"orig FMV decode/present loop (ProcessStreamChunk + DecodeVideoFrame + PresentDecodedFrame + DSStream cleanup); folded into FMV stub per ARCH-DIVERGENCE: FMV manifest line 985",AGENT,2026-05-24
00452cc0,ProcessStreamChunk,234,3,INTENTIONAL,FMV_STUB,td5_fmv.c:986,"orig FMV chunk dispatcher (ReadAndDispatchChunk loop with case 1/2/-1 handling + SeekToLoopPoint); folded into FMV stub per ARCH-DIVERGENCE: FMV manifest line 986",AGENT,2026-05-24
00452dc0,SeekToLoopPoint,71,3,INTENTIONAL,FMV_STUB,td5_fmv.c:987,"orig FMV loop-restart via mmioSeek + ReadAndDispatchChunk (flag 0x8000 gate); folded into FMV stub per ARCH-DIVERGENCE: FMV manifest line 987",AGENT,2026-05-24
00453f70,QuerySurfacePixelFormat,165,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1004,"EA TGQ DDraw pixel-format query (IDirectDrawSurface7 GetPixelFormat + caps mask); port replaces entire TGQ stack with IMFSourceReader. Annotation-only at td5_fmv.c:1004",AGENT,2026-05-24
00454020,ReleaseVideoResources,333,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1005,"EA TGQ video-resource teardown (frees param_1[0x191..0x196,400], releases DDraw surfaces at +0x1c/+0x20/+0x24); port uses IMFSourceReader release path. Annotation-only at td5_fmv.c:1005",AGENT,2026-05-24
00454170,CreateDDrawSurface32,324,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1006,"EA TGQ DDraw 32bpp surface creation (DDSURFACEDESC2 0x6c bytes, caps 0x1007 + 0x80, QueryInterface IID_IDirectDrawSurface7); port has no DDraw surface, uses D3D11 via Media Foundation",AGENT,2026-05-24
004542c0,DecodeVideoFrame,944,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1007,"EA TGQ frame decoder dispatch (types 1-7: palette/delta/quant/MC), calls ParseVideoFrameHeader+ComputeBlitGeometry+Decode*Block* + DDraw Lock/Unlock; port uses IMFSourceReader frame decode",AGENT,2026-05-24
00454690,BuildDequantizationTable,184,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1008,"EA TGQ JPEG-style quant table builder ((100-q)*0x16/100+8 luma, (100-q)*0x32/100+10 chroma, writes 64 entries to DAT_004d3820 from DAT_0047e2d8); replaced by Media Foundation pipeline",AGENT,2026-05-24
00453b20,ExtractPixelFormatInfo,184,3,INTENTIONAL,FMV_STUB,td5_fmv.c:999,"EA TGQ codec DDraw pixel-format extractor (calls vtable+0x54 + CountSetBits/CountTrailingZeroBits); port replaces entire EA TGQ stack with IMFSourceReader pipeline",AGENT,2026-05-24
00453be0,CountSetBits,26,3,INTENTIONAL,FMV_STUB,td5_fmv.c:1000,"EA TGQ helper (population-count over bits 0..0x1e) used by ExtractPixelFormatInfo; no port equivalent under Media Foundation pipeline",AGENT,2026-05-24
00453c00,CountTrailingZeroBits,15,3,INTENTIONAL,FMV_STUB,td5_fmv.c:1001,"EA TGQ helper (CTZ via right-shift loop) used by ExtractPixelFormatInfo; no port equivalent",AGENT,2026-05-24
00453c10,QuerySurfaceDimensions,67,3,INTENTIONAL,FMV_STUB,td5_fmv.c:1002,"EA TGQ DDraw GetSurfaceDesc wrapper (vtable+0x14 then +0x58 with 0x6c-byte DDSURFACEDESC2); port has no DDraw surface stack",AGENT,2026-05-24
00453c60,BuildYCbCrToPackedPixelLUT,776,3,INTENTIONAL,FMV_STUB,td5_fmv.c:1003,"EA TGQ YCbCr->packed-pixel LUT builder writing DAT_004d4f30/5730/5f30 + DAT_004d6730/6bf8/7010; replaced by Media Foundation native YUV->RGB",AGENT,2026-05-24
00456670,IDCT_DecodeCoefficients,428,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1039,"orig TGQ/JPEG IDCT coefficient decoder called from ParseJPEGHeaders; port FMV is a stub (td5_fmv.c) and explicitly lists this addr as ARCH-DIVERGENCE: FMV",AGENT,2026-05-24
0045681d,IDCT_Transform8x8_Caller,264,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1040,"orig 8x8 IDCT caller wrapping IDCT_Transform8x8_Block; called from ParseJPEGHeaders; port FMV stub lists addr as ARCH-DIVERGENCE: FMV",AGENT,2026-05-24
00456926,IDCT_Transform8x8_Block,522,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1041,"orig 8x8 IDCT block transform invoked by IDCT_Transform8x8_Caller; FMV codec path with no port equivalent (FMVs skipped silently)",AGENT,2026-05-24
00456b31,IDCT_1D_8pt_Float,354,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1042,"orig float 1D 8-point IDCT inner kernel called from IDCT_FullBlock8x8; FMV codec path absent from port (FMV_STUB)",AGENT,2026-05-24
00456c94,IDCT_1D_8pt_Float_B,265,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1043,"orig float 1D 8-point IDCT alternate (column or row) kernel called from IDCT_FullBlock8x8; FMV stub path with no port impl",AGENT,2026-05-24
00455ad0,DecodeEAIMA_Stereo,652,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1024,"EA IMA ADPCM stereo decoder for TGQ FMV; orig uses g_eaImaStepTableLow/High; port td5_fmv.c is stub (FMVs skipped silently)",AGENT,2026-05-24
00455d60,AudioDecoderThreadFunc,127,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1025,"FMV audio decoder worker thread (Sleep+InterlockedExchange loop calling WriteAudioToDirectSound); port td5_fmv.c stub does not start any thread",AGENT,2026-05-24
00455de0,WriteAudioToDirectSound,522,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1026,"FMV DirectSound stream-buffer writer (IDirectSoundBuffer::Lock/Unlock via vtable +0x2c/+0x4c); port stub has no DSound streaming for FMV",AGENT,2026-05-24
00455ff0,GetAudioPlayPosition,141,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1027,"FMV DSound play-cursor query (vtable +0x10 GetCurrentPosition) with software counter fallback (+0x372); port stub absent",AGENT,2026-05-24
00456080,StartAudioDecoderThread,63,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1028,"FMV _beginthread(AudioDecoderThreadFunc) + SetThreadPriority(0xf); port td5_fmv.c is FMV_STUB, no decoder thread spawn",AGENT,2026-05-24
00454ce0,WriteBlock32_3to6,427,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1014,"EA TGQ codec block-writer (YCbCr422 16bpp via DAT_004d3820 LUTs + DAT_004d3930/3b30/3d30 tables); orig replaced wholesale by IMFSourceReader pipeline per td5_fmv.c header citation-sweep",AGENT,2026-05-24
00454e90,DecodeVideoFrameBlocks8x8,153,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1015,"EA TGQ MCU dispatch (DecodeMCU_YCbCr422_16bpp_Fast vs 420_16bpp on flag [0x10]); part of TGQ stack replaced by Windows Media Foundation in port",AGENT,2026-05-24
00454f30,DecodeVideoFrameBlocks16x16,154,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1016,"EA TGQ 16x16 MCU dispatch (DecodeMCU_YCbCr422_8bpp vs 444_16bpp); part of TGQ codec stack replaced wholesale by IMFSourceReader in port",AGENT,2026-05-24
00454fd0,DecodeVideoFrameBlocksOverlay,148,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1017,"EA TGQ overlay-surface MCU loop (clears param_1[0x140..0x142] then unconditional DecodeMCU_YCbCr422_16bpp); TGQ codec replaced by IMFSourceReader",AGENT,2026-05-24
00455070,ParseVideoFrameHeader,564,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1018,"EA TGQ frame-header parser (switch on tag [0xe8] cases 1/3/4/5/6/7 + palette LUT scaling/clamp loop); TGQ codec stack replaced by IMFSourceReader in port",AGENT,2026-05-24
00453520,BuildYCbCrToRGB16LUT,344,3,NOT_PORTED,FMV_STUB,td5_fmv.c:994,"EA TGQ YCbCr->RGB16 LUT builder (calls PackPixelFromRGB into DAT_004d3930 base); port replaces full TGQ codec with Media Foundation IMFSourceReader, no 1:1 equiv",AGENT,2026-05-24
00453680,PackPixelFromRGB,545,3,NOT_PORTED,FMV_STUB,td5_fmv.c:995,"EA TGQ pixel packer w/ rounding+saturation per channel-bitcount (param_5/6/7); port has no software pixel-packer because MF decodes to native RGB32",AGENT,2026-05-24
004538b0,BuildYCbCrColorTables,239,3,NOT_PORTED,FMV_STUB,td5_fmv.c:996,"EA TGQ alternate YCbCr LUT builder (calls PackYCbCrTableEntry); same target tables DAT_004d3930/d3d/d3f; port skips entirely via MF pipeline",AGENT,2026-05-24
004539a0,PackYCbCrTableEntry,63,3,NOT_PORTED,FMV_STUB,td5_fmv.c:997,"EA TGQ 4-byte YCbCr packer with carry-down on negative components; trivial helper for BuildYCbCrColorTables, not needed in port",AGENT,2026-05-24
004539e0,InitializeVideoDecoder,307,3,NOT_PORTED,FMV_STUB,td5_fmv.c:998,"EA TGQ video-decoder init: QueryDirectDraw7 / palette malloc(0x400) / BuildColorConversionLUTs / saturation LUT g_fmvYcbcrSaturationLut; replaced by IMFSourceReader",AGENT,2026-05-24
00454750,BuildFullQuantTable,209,3,NOT_PORTED,FMV_STUB,,"EA TGQ codec quant-table builder; td5_fmv.c:1009 lists as ARCH-DIVERGENCE-FMV. Port replaces entire TGQ stack with Windows Media Foundation IMFSourceReader",AGENT,2026-05-24
00454830,ComputeBlitGeometry,142,3,NOT_PORTED,FMV_STUB,,"EA TGQ DDraw blit-geometry helper (reads flags at struct+4, computes dst rect); td5_fmv.c:1010 ARCH-DIVERGENCE-FMV. Port uses D3D11 fullscreen quad, no DDraw blit",AGENT,2026-05-24
004548c0,DecodeCompressedPixelBlock16,262,3,NOT_PORTED,FMV_STUB,,"EA TGQ 16bpp pixel-block decoder dispatching to WriteBlock16_3to6 or DecodeJPEGFrame; td5_fmv.c:1011 ARCH-DIVERGENCE-FMV. WMF replaces TGQ entirely",AGENT,2026-05-24
004549d0,WriteBlock16_3to6,497,3,NOT_PORTED,FMV_STUB,,"EA TGQ YUV->RGB565 16x16 block writer using DAT_004d3820 scale + 4 LUTs (DAT_004d3930/3b30/3d30); td5_fmv.c:1012 ARCH-DIVERGENCE-FMV. Replaced by WMF",AGENT,2026-05-24
00454bd0,DecodeCompressedPixelBlock32,263,3,NOT_PORTED,FMV_STUB,,"EA TGQ 32bpp pixel-block decoder (sibling of 0x004548C0, dispatches to WriteBlock32_3to6 / IDCTDecode16x16Block); td5_fmv.c:1013 ARCH-DIVERGENCE-FMV",AGENT,2026-05-24
004560c0,StopAudioDecoderThread,69,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1029,"orig 0x004560C0 EA TGQ audio-decoder thread stop (InterlockedExchange spin); port replaces entire EA TGQ stack with Windows Media Foundation (IMFSourceReader); no 1:1 mirror",AGENT,2026-05-24
00456110,InitStreamDirectSound,184,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1030,"orig 0x00456110 EA TGQ DirectSound stream init (creates device + queries DDraw surface caps); port uses WMF pipeline; no port equivalent",AGENT,2026-05-24
004561d0,CreateDirectSoundDevice,59,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1031,"orig 0x004561D0 DirectSoundCreate + SetCooperativeLevel(2) for FMV audio out; port uses WMF audio attribute path; no equivalent",AGENT,2026-05-24
00456210,DDrawGetSurfaceCaps,51,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1032,"orig 0x00456210 DDSCAPS query via vtbl+0xC (5-dword caps struct); port has no DDraw surface caps query; FMV stack replaced wholesale",AGENT,2026-05-24
00456250,ReleaseDirectSoundDevice,69,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1033,"orig 0x00456250 releases DirectSound device + DDraw surface via vtbl+8; port WMF pipeline shutdown handles teardown; no equivalent",AGENT,2026-05-24
004552b0,CreateVideoSurfaces,719,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1019,"DirectDraw FMV surface creation (IID_IDirectDrawSurface7, YUV2 fourcc 0x32595559); port stubs FMV per FMV_STUB class — no EA TGQ codec",AGENT,2026-05-24
00455580,CreateDDrawOverlaySurface,493,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1020,"DDraw overlay surface for FMV playback (IID_IDirectDrawSurface7, overlay caps 0x1027); port has no FMV decoder per FMV_STUB",AGENT,2026-05-24
00455770,CreateDDrawSurface16,254,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1021,"DDraw 16bpp offscreen surface (caps 0x1007) used by FMV decoder; port omits per FMV_STUB",AGENT,2026-05-24
00455870,RestoreLostSurfaces,214,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1022,"DDRAW_SURFACELOST (0x88760000-style) restore for primary/secondary/overlay FMV surfaces; no analog in D3D11 backend per FMV_STUB",AGENT,2026-05-24
00455950,DecodeEAIMA_Mono,371,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1023,"EA IMA ADPCM mono decoder (g_eaImaStepTableLow/High, 0x1c-sample blocks, sat -0x8000/0x7fff) for FMV audio; port omits per FMV_STUB",AGENT,2026-05-24
00456d9e,IDCT_FullBlock8x8,402,3,NOT_PORTED,FMV_STUB,,"EA TGQ codec 8x8 IDCT dispatcher; calls IDCT_1D_8pt_Float 8x rows + 8x cols; orig caller chain ParseJPEGHeaders/IDCTDecode16x16Block; no port equivalent per td5_fmv.c:1044 ARCH-DIVERGENCE: FMV",AGENT,2026-05-24
00456f40,LookupQuantTable,35,3,NOT_PORTED,FMV_STUB,,"EA TGQ codec quant-table lookup over DAT_004811b0 array; only used by JPEG/IDCT decoder pipeline; no port equivalent per td5_fmv.c:1045 ARCH-DIVERGENCE: FMV",AGENT,2026-05-24
00456f70,IDCTDecodeDCAndAC,415,3,NOT_PORTED,FMV_STUB,,"EA TGQ codec bitstream IDCT DC/AC coefficient decoder; uses DAT_004d3600 block buffer + DAT_004d3820 dequant; no port equivalent per td5_fmv.c:1046 ARCH-DIVERGENCE: FMV",AGENT,2026-05-24
004573f9,YCbCrToPackedPixel16,650,3,NOT_PORTED,FMV_STUB,,"EA TGQ codec YCbCr→16bpp packed pixel converter; called by IDCTDecode16x16Block + DecodeMCU_YCbCr422_8bpp; no port equivalent per td5_fmv.c:1047 ARCH-DIVERGENCE: FMV",AGENT,2026-05-24
00457684,YCbCrToRGB_Row_16bit,666,3,NOT_PORTED,FMV_STUB,,"EA TGQ codec YCbCr→RGB565 row converter; called by DecodeJPEGFrame + DecodeMCU_YCbCr422_16bpp_Fast; no port equivalent per td5_fmv.c:1048 ARCH-DIVERGENCE: FMV",AGENT,2026-05-24
0045791f,IDCTDecode16x16Block,2014,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1049,"EA TGQ JPEG IDCT 16x16 block decode (DCT+YCbCrToPackedPixel16); port FMV is silent stub, no equivalent; documented ARCH-DIVERGENCE FMV manifest",AGENT,2026-05-24
004580fe,DecodeJPEGFrame,2014,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1050,"EA TGQ JPEG frame decode (DCT+YCbCrToRGB_Row_16bit); port FMV stub skips movies silently, no equivalent",AGENT,2026-05-24
004588e0,DecodeHuffmanBlock,744,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1051,"EA TGQ Huffman block decoder using DAT_004d792c/004d75b0 tables and DecodeJPEGMCU; port FMV stub, no equivalent",AGENT,2026-05-24
00458bc9,DecodeJPEGMCU,1269,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1052,"EA TGQ JPEG MCU AC-coef decoder (zigzag dequant via DAT_004d75b0/IDCT8ColumnButterfly); port FMV stub, no equivalent",AGENT,2026-05-24
004590bf,DecodeMCU_YCbCr422_16bpp,493,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1053,"EA TGQ 422 MCU 16bpp wrapper (DecodeHuffmanBlock + 16x YCbCrToRGB_Row_8bit); port FMV stub, no equivalent",AGENT,2026-05-24
004562a0,DDrawReleaseSurface,24,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1034,"COM Release helper for DDraw FMV surfaces; listed in FMV stub manifest as ARCH-DIVERGENCE-FMV. Port replaces EA TGQ/DDraw stack with IMFSourceReader; no 1:1 mapping.",AGENT,2026-05-24
004562c0,InitAudioPlayback,361,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1035,"DirectSound stream-buffer init for FMV audio (CreateSoundBuffer/SetFormat/Play). Port routes FMV audio through WMF pipeline; entire EA TGQ stack stubbed.",AGENT,2026-05-24
00456430,ReleaseDSStreamBuffer,30,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1036,"COM Release of DSStreamBuffer at param_1[0x5c]; FMV audio teardown. Replaced wholesale by IMFSourceReader release pipeline.",AGENT,2026-05-24
00456450,DecodeADPCMBlock,162,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1037,"EA IMA-ADPCM nibble decode loop with g_eaAdpcmCoefTable/g_eaAdpcmShiftTable (clamps -0x8000..0x7fff, step 0..0x1600). EA TGQ codec - stubbed.",AGENT,2026-05-24
004564f3,DecodeEAADPCM,374,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1038,"Dual-channel EA-ADPCM decoder using g_eaAdpcmDecoderState globals (predA/predB/predC/stepIndex). EA TGQ codec; replaced by WMF pipeline.",AGENT,2026-05-24
004592ad,DecodeMCU_YCbCr420_16bpp,493,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1054,"EA TGQ JPEG MCU decoder (4:2:0 16bpp); cited in td5_fmv.c FMV_STUB block as ARCH-DIVERGENCE-FMV — entire EA TGQ stack replaced wholesale by IMFSourceReader",AGENT,2026-05-24
0045949b,DecodeMCU_YCbCr444_16bpp,493,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1055,"EA TGQ JPEG MCU decoder (4:4:4 16bpp); cited in td5_fmv.c FMV_STUB block as ARCH-DIVERGENCE-FMV — entire EA TGQ stack replaced wholesale by IMFSourceReader",AGENT,2026-05-24
00459689,DecodeMCU_YCbCr422_16bpp_Fast,493,3,NOT_PORTED,FMV_STUB,td5_fmv.c:1056,"EA TGQ JPEG MCU decoder (4:2:2 16bpp fast path); cited in td5_fmv.c FMV_STUB block as ARCH-DIVERGENCE-FMV — replaced wholesale by IMFSourceReader",AGENT,2026-05-24
